User_ID,Country,University,Qualification,Discipline,GPA
,India,Millennium Institute of Sciences,School,Science,85
,Indonesia,Sebelasmaret University,Bachelors,Visual Communication Design,3.41
,India,Dduc du,Bachelors,bcom hons,10
,zahle,liu,School,engineering,2
,India,nagindas khandwala college of commerce,Bachelors,Bcom,7.7
,Canada,Niagara College,Bachelors,Occupational therapy assistant and Physiotherapy assistant,93
,India,Jaipur Engineering College And Research Center,Bachelors,Computer Science Engineering,65
,south africa,vhembe tvet,School,electrical engineering,50
,,north central,School,software engineering,0
,United States of America,Walla Walla Community College,School,Psychology,3.5
,,KPU,Bachelors,health sciences,89
,India,mumbai university,Masters,M.tech Production,5
,Tamilnadu,SSN college of Engineering,Bachelors,Computer science and Engineering,7.7
,,dite datia,School,de el Ed,68
,Ecuador,Sagrados Corazones,Bachelors,Bachillerato Internacional,9.05
,india,jamia tibbiya medical college sharanpur,Bachelors,medical science,78
,India,"Amity University,Jharkhand",School,B.com,8.82
,Turkey,Bolu Abant İzzet Baysal University,Bachelors,Psychological Counseling and Guidance,85
,India,currently gave my 12th boards,School,computer science,90
,United States,strayer,Bachelors,business management,3.2
,india,Guru Nanak Dev University,School,Computer Science,9.2
,United States,Eastern New Mexico University,undergraduate,computer science,2.8
,India,Indira Institute of Management Studies,Bachelors,MBA,81
,Viet Nam,Hanoi Law University,School,Law,3
,india,durgapur Government College,Bachelors,accounts,6.2
,,king George's medical University,,School,Bachelor's of dental surgery,95.8
,United States,calhoun community College,,School,Computer science,2.6
,Philippine,masantol high,,School,nurse,4
,India,Anjalai Ammal Mahalingam Engineering college,,Bachelors,Information Technology,6.9
,India,United college of engineering and management,,Bachelors,Computer Science Engineering,6.8
,india,"institute of management studies, indore",,Masters,MBA- full time,7.67
,India,Jusco School South Park,,School,PCB Std 12,90
,Egypt,Sinai University,,Bachelors,Dentistry,2.5
,Uganda,Kyambogo University,,School,Telecommunications Engineering,3.6
,Vietnam,Hong Bang International University,,Bachelors,Dentistry,75
,India,Symbiosis Skills and Open University,,Bachelors,Mechatronics,3.7
,india,sundip university,,Masters,mba,8.83
,The Netherlands,Erasmus University Rotterdam,,Bachelors,International Business Administration,7.6
,India,The St,Xaviers,School,ME,71
,india,IP university,,Bachelors,BAJMC,84
,south Africa,collage,,School,business Management,70
,india,Delhi university,,Bachelors,BBS,48
,Colombia,udea,,Masters,Neuroscience,100
,South Africa,University of Witwatersrand,,School,Mathematics of Finance,76
,Bosnia and Herzegovina,Prva bošnjačka gimnazija Sarajevo,,School,High School,3.6
,India,Government Law College Mumbai,,Bachelors,Law,65
,Philippines,CALC,,School,High Scho,3.9
,,iit ropar,,Bachelors,mathematics and computing,7.2
,India,Savitribai Phule University Pune,,Bachelors,Electronics and Telecommunication,7.368
,India,"College of technology,pantnagar",,Bachelors,Agricultural engineering,6.2
,India,IIIT Sri City,,Bachelors,Computer Science,6.7
,India,DIEMS,,Bachelors,electronic and telecommunications,57
,India,Jamia Millia Islamia,,Masters,Islamic studies,8
,india,p.i.e.t,,Masters,mca,70
,usa,houston community college,,Bachelors,business management,3.4
,usa,American military university,,School,international relations,2.8
,India,CMR College of Engineering and Technology,,Bachelors,Computer Science Engineering,9
,Pakistan,IUB BAHAWALPUR,,Masters,Chemistry(Organic Special),3.17
,India,Sardar Patel University,,Bachelors,BBA,6.75
,,,,,,91
,South Africa,Tshwane University niversity of Technology,,Bachelors,computer systems engineering,74
,Bangladesh,University of Dhaka,,Masters,Electrical & Electronic Engineering,3.58
,,allahabad university,,Bachelors,bachelor's in fine arts,70
,India,jharkhand Rai University,,Bachelors,BCA,9
,India,Bangalore unuversity,,Bachelors,computer application,82
,Maharashtra,lbs college partur,,Bachelors,no,71.4
,India,RJ College,,Bachelors,Financial Markets & Services,9.62
,France,CNED,,School,Science,85
,,Lincoln memorial university,,School,veterinary science,3.4
,india,navrachana university,Bachelors,mechanical,8
,india,symbiosis,Bachelors,computer science,70
,India,Jain university,Bachelors,data science and analytics,60
,,ığdır university,School,engineering,2
,india,Shankar Narayan,Bachelors,BMS,6.5
,United States of America,Southern Virginia University,School,"Computer Science, Business, Law",4
,,University of tehran,Masters,Biotechnology,4
,,Nanyang Technological University,Bachelors,Electrical and Electronic Engineering,5
,Nigeria,university of Nigeria nsukka,Bachelors,zoology and environmental biology,3.6
,India,college,School,software computer diploma,10
,,China,School,Science,3
,India,Bhavans Vivekananda degree College,Bachelors,bachelor's of business administration,8
,india,sri guru gobind singh college of commerce,School,Economic honours,96
,United States,Laguna College of Art + Design,School,Fine Art,3.5
,india,maharaja Agrasen college,Bachelors,business economics,6
,Romania,Stefan cel Mare from Suceava,School,Computer Science,7
,India,"Motilal Nehru, Delhi University",Bachelors,Bcom hons,0
,india,The American college,Masters,Chemistry,73.7
,Uzbekistan,Tashkent Turin Polytechnic University,Bachelors,Mechanical Engineer,23
,Nigeria,Reading University uk,Bachelors,Economics,3.6
,india,mittal institute of technology,Bachelors,pharmacy,6
,Bangladesh,St Joseph Higher Secondary School,School,Computer Science,5
,United States and Brazil,Washington high school,School,High School,2500
,india,std inter college,School,science,70
,Philippines,University Of Makati,Bachelors,Nursing,3.3
,india,iit kanpur,School,physics,89
,India,Delhi university,Bachelors,Bachelor's in Commerce,0
,,Pondicherry University,Masters,physics,9
,India,tolani college of commerce,School,m.com,8.89
,,Elizade university,School,Computer Science,3.1
,South Africa,Vaal University of Technology,Bachelors,Cost And Management Accounting,65
,INDIA,DAYANANDA SAGAR ACADEMY OF TECHNOLOGY AND MANAGEMENT,Bachelors,Computer science,8.2
,Ethiopia,Tegbared college,School,Onsite Building Construction Management,80
,India,gautam bhuddha University,Bachelors,bba,6
,India,Bannari Amman Institute of Technology,Bachelors,Biotechnology,6.89
,India,Transcend PU college,School,2nd PUC,80
,United states,baruch college,School,political science,3.3
,United states,great falls msu,School,cyber security,3.4
,,Delhi University,Bachelors,political science,7.36
,India,rajasthan university,Masters,English literature,60
,india,SRM University,Bachelors,Computer Science,8.12
,,isfahan university,Masters,biology,4
,,jaipuria institute of Management,Masters,mba,6.7
,France,University of Paris,Masters,physics,3
,U.S.A,Notre Dame Of Maryland University,School,Nursing,3.8
,India,ramdeobaba college of engineering and management,Bachelors,electronics,6
,India,University of Delhi,Bachelors,bcom,5.8
,India,C.H.M college,School,science,73
,India,College of engineering Roorkee,Bachelors,EEE,7
,South Africa,Damelin Pietermaritzburg,Bachelors,Civil Engineering,50
,Uganda,Makerere University Kampala,Bachelors,Telecommunications Engineering,3.83
,United States,Winston Salem State University,School,Nursing,3.1
,India,The Bhawanipur Education Society College,School,B.com,89.5
,,business school,Masters,consulting strategy organization,60
,United States,Prairie View A&M University,Bachelors,"Music Teacher, Education",3.3
,Indonesia,Universitas Airlangga,Bachelors,Linguistics/English Department,3.77
,india,Kendriya Vudyalaya,School,commerce,91
,India,Du,Bachelors,BA(Hons)journalism,94
,India,symbiosis college of arts and commerce,Bachelors,BCOM,65
,India,Ramnarain Ruia Autonomous College,Bachelors,Bioanalytical Science,8.03
,Colombia,asamblea departamental,School,school,70
,India,surana college,Bachelors,Bcom,76
,India,H.R. College of Commerce & Economics,Bachelors,B.Voc in Retail Management,.
,INDIA,DU,Bachelors,COMMERCE,55
,India,Andhra University,Bachelors,Bachelor's in Education,8
,Nigeria,UNILAG,Bachelors,Mathematics and Education,0
,India,JB Academy,School,"English, Science,Computers",10
,Philippines,Tagoloan Community College,Bachelors,Sociology,1.6
,,"IMS, GHAZIABAD",Masters,INTERNATIONAL BUSINESS,3.2
,USA,N/A,School,Architectural Engineering,100
,usa,chamberlin,Masters,nursing,3.8
,India,International School of Business and Media,Masters,MBA,83.9
,India,Aissms Ioit Pune,Bachelors,computer Engineering,7.8
,india,NMIMS,Masters,MBA,3.5
,india,Hindustan University,Bachelors,Information Technology,7.6
,,PKR arts college,Bachelors,English,70
,South Africa,Ekurhuleni west college,Bachelors,machanical engineering,50
,India,University of Petroleum and energy studies,School,Designing,6.9
,united states,West Palm Beach,Bachelors,Biomedical Sciences,2.7
,USA,rio salado,School,computer information technology,2
,Ghana,KNUST,Bachelors,Economics,3.5
,United States,Southern New Hampshire University,School,Accounting,4
,India,cmr college of engineering & technology,Bachelors,civil engineering,9.9
,India,Silveroak college of engineering and technology,Bachelors,computer Engineering,7.16
,uttar pradesh,gbu,School,law,8
,,chs,School,science,80
,United States,Illinois Institute of Technology Chicago,Masters,Chemical Engineering,2
,California,Riverside City College,Bachelors,Animal Science,3.67
,India,Vel Tech Rangarajan Dr. Sagunthala R&D Institute of Science and Technology,Bachelors,Computer Science,8.1
,india,university college of engineering and technology,Bachelors,electronics and communication engineering,7
,India,"Kamala Nehru College, University of Delhi",Bachelors,B.A. Prog. ( English + Psychology),85
,India,University College of medical sciences,Bachelors,MBBS,58.5
,india,bhavans college,Bachelors,Arts,95
,Pakistan,Greenhall,School,Biology,82
,Morocco,Ibn Zohr,Bachelors,Computer science,3.5
,India,Anna university,Bachelors,Mechanical engineering,7.5
,United States,Adventist Health University,Bachelors,Biomedical Science,3.38
,morocco,Université hassan 2 mohammedia,Bachelors,economic and management,11.84
,United States,Clayton State University,School,Elementary Education,3.5
,south Africa,Damelin college,School,information technology,3
,indian,people's institute of management and research,Bachelors,"pgdm, marketing",62
,USA,Wake technical community college,School,Psychology,2.7
,Chhattisgarh,"Bhilai Institute of Technology,Durg",Bachelors,Information Technology,7.5
,,VR Siddhartha Engineering College,Masters,MCA,8.89
,india,"school of social work, roshni nilaya",Bachelors,"economics, sociology and secretarial practice",78
,india,Kendriya Vidyalaya Army Area,School,Humanities,96.6
,INDIA,VRSEC,Bachelors,Mechanical Engineering,6.3
,India,gh,School,g,86
,India,V R Siddhartha engineering college,Bachelors,mechanical engineering,7.78
,Germany,technical university of Denmark,Bachelors,computer science,80
,usa,Steven henager collage,Bachelors,cybersecurity,4
,Kyrgyz Republic,International Ata-Turk University,Bachelors,Finance and credit,
,Botswana,Ba Isago,School,Certificate in Law,3
,India,"Government Engineering college,SREEKRISHNAPURAM",Bachelors,Information Technology,8
,kedah,politeknik tuankku syed sirajuddin,Bachelors,accounting,3.87
,United States,n/a,School,n/a,2.8
,US,N/A,School,Architect,3.7
,India,subharti University Meerut,School,Comarce,70
,India,Goa university,Bachelors,Agriculture,8.81
,India,Seth Anandram Jaipuria College,Bachelors,B.Com (H),69.8
,Ghana,nursing and midwifery training college,School,nursing,2.95
,India,National institute of fashion technology,Bachelors,Fashion Communication,8.14
,india,Lokmanya Tilak,Bachelors,computer engineering,7
,India,school,School,commerce,70
,Egypt,MIU Egypt,Bachelors,Oral and dental medicine,3.34
,United States,the Unicersity of Colorado Boulder,Bachelors,Cinema Studies and Moving Image Arts,3.25
,India,KJ Somaiya College of Engineering,Bachelors,Mechanical Engineering,8
,Singapore,EJC,School,GCE A levels,80
,India,"Rajasthan Technical University , Kota",Bachelors,Information Technology,7
,,adam smith college,School,actuación,10
,India,ggsipu,Bachelors,information technology,55
,US,University of California Berkeley,School,Computer Science,3.6
,Mauritania,Lycee,School,English,,,65
,Oklahoma,paul Mitchell the school tulsa,School,cosmetology,,,3
,United states,herzing University,School,nursing,,,3.4
,Philippines,National University,Bachelors,Civil Engineering,,,1.5
,united kingdom,university of strathclyde,Bachelors,civil and environmental engineering,,,55
,india,kst college,School,science,,,87
,Tunisia,ISLT,School,Chinese Language,,,100
,India,Noida institute of engineering and technology,Bachelors,Information technology,,,6.4
,Italia,Università degli studi di Milano,Bachelors,Languages,,,3.7
,India,indira Gandhi medical college and Research institute,Bachelors,medicine,,2.48,
,India,Sri Sri University,Bachelors,BBa,,,68
,India,stani memorial,Bachelors,bsc,,,75
,Nigeria,"Institute of Management and Technology (IMT), Enugu",Bachelors,Mechanical Engineering Technology,,3.34,
,sudan,Communication University Of China,Doctorate,International Journalism,,,88
,,University of pune,Bachelors,Information Technology,,,9.7
,usa,snhu,Bachelors,computer science,,,0
,india,University Business School Chandigarh,Masters,MBA,,,66
,india,Sri guru gobind Singh college of commerce,Bachelors,economics,,96.25,
,United States,Marshall University,School,Forensic Pathology,,,3.2
,india,Thadomal shahani engineering college,Bachelors,Electronics and Telecommunication,,7.53,
,,CHRIST University,Bachelors,Law,,,3.4
,Egypt,no,School,no,,,7
,India,ABES Engineering College,Bachelors,Information Technology,,81.38,
,India,S.K.Somaiya College,School,BA,,,7
,Madrid,Mahmoud omar,Bachelors,science,,8.07,
,india,GGSIPU,Bachelors,LLB,,,6
,United states,University of Cincinnati,Bachelors,Chemical Engineering,,,2.7
